There is a total of 40000 digits of the types:  0 1 2 3 4 5 6 7 8 9
Cuda enabled 

Net(
  (l1): Linear(in_features=784, out_features=20, bias=True)
  (l_out): Linear(in_features=20, out_features=10, bias=True)
)
Epoch 185 : Train Loss 5.449265 , Train acc 0.524464, Valid acc 0.518000
Epoch 190 : Train Loss 5.437795 , Train acc 0.524857, Valid acc 0.519250
Epoch 195 : Train Loss 5.427775 , Train acc 0.524893, Valid acc 0.519000
Epoch 200 : Train Loss 5.419021 , Train acc 0.525893, Valid acc 0.519250
Epoch 205 : Train Loss 5.411345 , Train acc 0.528357, Valid acc 0.520250
Epoch 210 : Train Loss 5.404605 , Train acc 0.531250, Valid acc 0.522500
Epoch 215 : Train Loss 5.398615 , Train acc 0.534000, Valid acc 0.526250
Epoch 220 : Train Loss 5.393276 , Train acc 0.536607, Valid acc 0.529500
Epoch 225 : Train Loss 5.388495 , Train acc 0.539857, Valid acc 0.530250
Epoch 230 : Train Loss 5.384157 , Train acc 0.542571, Valid acc 0.530750
Epoch 235 : Train Loss 5.380206 , Train acc 0.545071, Valid acc 0.533000
Epoch 240 : Train Loss 5.376565 , Train acc 0.546107, Valid acc 0.534500
Epoch 245 : Train Loss 5.373213 , Train acc 0.548321, Valid acc 0.536750
Epoch 250 : Train Loss 5.370135 , Train acc 0.549500, Valid acc 0.538750
Epoch 255 : Train Loss 5.367311 , Train acc 0.550786, Valid acc 0.538750
Epoch 260 : Train Loss 5.364683 , Train acc 0.551821, Valid acc 0.539750
Epoch 265 : Train Loss 5.362252 , Train acc 0.552571, Valid acc 0.540750
Epoch 270 : Train Loss 5.360010 , Train acc 0.553357, Valid acc 0.541750
Epoch 275 : Train Loss 5.357872 , Train acc 0.554036, Valid acc 0.542500
Epoch 280 : Train Loss 5.355716 , Train acc 0.554964, Valid acc 0.542500
Epoch 285 : Train Loss 5.351422 , Train acc 0.556607, Valid acc 0.543500
Epoch 290 : Train Loss 5.325756 , Train acc 0.574929, Valid acc 0.563750
Epoch 295 : Train Loss 5.318521 , Train acc 0.579393, Valid acc 0.568000
Epoch 300 : Train Loss 5.312042 , Train acc 0.583500, Valid acc 0.571000
Epoch 305 : Train Loss 5.306266 , Train acc 0.586321, Valid acc 0.574000
Epoch 310 : Train Loss 5.301021 , Train acc 0.588643, Valid acc 0.577250
Epoch 315 : Train Loss 5.296257 , Train acc 0.590500, Valid acc 0.578250
Epoch 320 : Train Loss 5.291893 , Train acc 0.591750, Valid acc 0.581000
Epoch 325 : Train Loss 5.287810 , Train acc 0.592393, Valid acc 0.581500
Epoch 330 : Train Loss 5.284075 , Train acc 0.593429, Valid acc 0.581500
Epoch 335 : Train Loss 5.280563 , Train acc 0.594500, Valid acc 0.582500
Epoch 340 : Train Loss 5.277313 , Train acc 0.595429, Valid acc 0.582000
Epoch 345 : Train Loss 5.274316 , Train acc 0.596000, Valid acc 0.583250
Epoch 350 : Train Loss 5.271482 , Train acc 0.596786, Valid acc 0.584000
Epoch 355 : Train Loss 5.268862 , Train acc 0.597071, Valid acc 0.586250
Epoch 360 : Train Loss 5.266452 , Train acc 0.597321, Valid acc 0.586250
Epoch 365 : Train Loss 5.264231 , Train acc 0.597607, Valid acc 0.588250
Epoch 370 : Train Loss 5.262155 , Train acc 0.597964, Valid acc 0.589500
Epoch 375 : Train Loss 5.260167 , Train acc 0.598179, Valid acc 0.589750
Epoch 380 : Train Loss 5.258350 , Train acc 0.598643, Valid acc 0.589250
Epoch 385 : Train Loss 5.256609 , Train acc 0.599214, Valid acc 0.589250
Epoch 390 : Train Loss 5.254897 , Train acc 0.599429, Valid acc 0.589500
Epoch 395 : Train Loss 5.253272 , Train acc 0.598750, Valid acc 0.588500
Epoch 400 : Train Loss 5.251805 , Train acc 0.598536, Valid acc 0.589000
Epoch 405 : Train Loss 5.250294 , Train acc 0.598857, Valid acc 0.589500
Epoch 410 : Train Loss 5.248891 , Train acc 0.599036, Valid acc 0.589500
Epoch 415 : Train Loss 5.247542 , Train acc 0.599071, Valid acc 0.589000
Epoch 420 : Train Loss 5.246290 , Train acc 0.598929, Valid acc 0.588750
Epoch 425 : Train Loss 5.245033 , Train acc 0.598714, Valid acc 0.588750
Epoch 430 : Train Loss 5.243858 , Train acc 0.598714, Valid acc 0.588250
Epoch 435 : Train Loss 5.242705 , Train acc 0.599143, Valid acc 0.588250
Epoch 440 : Train Loss 5.241623 , Train acc 0.598964, Valid acc 0.587500
Epoch 445 : Train Loss 5.240572 , Train acc 0.598964, Valid acc 0.587750
Epoch 450 : Train Loss 5.239498 , Train acc 0.598786, Valid acc 0.588000
Epoch 455 : Train Loss 5.238556 , Train acc 0.598857, Valid acc 0.588250
Epoch 460 : Train Loss 5.237525 , Train acc 0.599179, Valid acc 0.587750
Epoch 465 : Train Loss 5.236584 , Train acc 0.598929, Valid acc 0.587500
Epoch 470 : Train Loss 5.235629 , Train acc 0.599107, Valid acc 0.587750
Epoch 475 : Train Loss 5.234780 , Train acc 0.599357, Valid acc 0.588500
Epoch 480 : Train Loss 5.233866 , Train acc 0.599714, Valid acc 0.588500
Epoch 485 : Train Loss 5.233059 , Train acc 0.600036, Valid acc 0.588000
Epoch 490 : Train Loss 5.232138 , Train acc 0.600214, Valid acc 0.588750
Epoch 495 : Train Loss 5.231334 , Train acc 0.600107, Valid acc 0.588000
Epoch 500 : Train Loss 5.230576 , Train acc 0.599964, Valid acc 0.588000
Epoch 505 : Train Loss 5.229777 , Train acc 0.599893, Valid acc 0.588000
Epoch 510 : Train Loss 5.229052 , Train acc 0.600000, Valid acc 0.588750
Epoch 515 : Train Loss 5.228312 , Train acc 0.600393, Valid acc 0.589000
Epoch 520 : Train Loss 5.227544 , Train acc 0.600714, Valid acc 0.589500
Epoch 525 : Train Loss 5.226856 , Train acc 0.600893, Valid acc 0.589500
Epoch 530 : Train Loss 5.226133 , Train acc 0.601036, Valid acc 0.589250
Epoch 535 : Train Loss 5.225449 , Train acc 0.600821, Valid acc 0.589000
Epoch 540 : Train Loss 5.224795 , Train acc 0.601000, Valid acc 0.589250
Epoch 545 : Train Loss 5.224175 , Train acc 0.600964, Valid acc 0.589500
Epoch 550 : Train Loss 5.223468 , Train acc 0.600786, Valid acc 0.588000
Epoch 555 : Train Loss 5.222870 , Train acc 0.600571, Valid acc 0.588000
Epoch 560 : Train Loss 5.222253 , Train acc 0.600750, Valid acc 0.587250
Epoch 565 : Train Loss 5.221670 , Train acc 0.600607, Valid acc 0.587500
Epoch 570 : Train Loss 5.221093 , Train acc 0.600571, Valid acc 0.587250
Epoch 575 : Train Loss 5.220551 , Train acc 0.600679, Valid acc 0.587500
Epoch 580 : Train Loss 5.219982 , Train acc 0.600536, Valid acc 0.588250
Epoch 585 : Train Loss 5.219398 , Train acc 0.601179, Valid acc 0.589000
Epoch 590 : Train Loss 5.218905 , Train acc 0.601464, Valid acc 0.589250
Epoch 595 : Train Loss 5.218412 , Train acc 0.601393, Valid acc 0.589500
Epoch 600 : Train Loss 5.217853 , Train acc 0.601464, Valid acc 0.589750
Epoch 605 : Train Loss 5.217316 , Train acc 0.601571, Valid acc 0.589750
Epoch 610 : Train Loss 5.216879 , Train acc 0.601821, Valid acc 0.590500
Epoch 615 : Train Loss 5.216401 , Train acc 0.601393, Valid acc 0.589250
Epoch 620 : Train Loss 5.215875 , Train acc 0.601607, Valid acc 0.589250
Epoch 625 : Train Loss 5.215419 , Train acc 0.601643, Valid acc 0.589750
Epoch 630 : Train Loss 5.214907 , Train acc 0.601643, Valid acc 0.589250
Epoch 635 : Train Loss 5.214460 , Train acc 0.601857, Valid acc 0.590000
Epoch 640 : Train Loss 5.213913 , Train acc 0.602643, Valid acc 0.590000
Epoch 645 : Train Loss 5.213488 , Train acc 0.602393, Valid acc 0.590000
Epoch 650 : Train Loss 5.213110 , Train acc 0.602536, Valid acc 0.589500
Epoch 655 : Train Loss 5.212723 , Train acc 0.602607, Valid acc 0.589750
Epoch 660 : Train Loss 5.212300 , Train acc 0.602714, Valid acc 0.590750
Epoch 665 : Train Loss 5.211991 , Train acc 0.602821, Valid acc 0.591250
Epoch 670 : Train Loss 5.211577 , Train acc 0.603143, Valid acc 0.591500
Epoch 675 : Train Loss 5.211156 , Train acc 0.603607, Valid acc 0.591750
Epoch 680 : Train Loss 5.210752 , Train acc 0.603893, Valid acc 0.591750
Epoch 685 : Train Loss 5.210356 , Train acc 0.604036, Valid acc 0.592250
Epoch 690 : Train Loss 5.210023 , Train acc 0.604321, Valid acc 0.592750
Epoch 695 : Train Loss 5.209717 , Train acc 0.604286, Valid acc 0.593000
Epoch 700 : Train Loss 5.209299 , Train acc 0.604071, Valid acc 0.593250
Epoch 705 : Train Loss 5.209006 , Train acc 0.604179, Valid acc 0.593250
Epoch 710 : Train Loss 5.208617 , Train acc 0.604214, Valid acc 0.593250
Epoch 715 : Train Loss 5.208290 , Train acc 0.604071, Valid acc 0.593250
Epoch 720 : Train Loss 5.207988 , Train acc 0.604321, Valid acc 0.593500
Epoch 725 : Train Loss 5.207644 , Train acc 0.604393, Valid acc 0.593750
Epoch 730 : Train Loss 5.207284 , Train acc 0.604786, Valid acc 0.594250
Epoch 735 : Train Loss 5.206909 , Train acc 0.604964, Valid acc 0.595000
Epoch 740 : Train Loss 5.206563 , Train acc 0.604786, Valid acc 0.595000
Epoch 745 : Train Loss 5.206237 , Train acc 0.604857, Valid acc 0.595250
Epoch 750 : Train Loss 5.205828 , Train acc 0.604786, Valid acc 0.595500
Epoch 755 : Train Loss 5.205585 , Train acc 0.604893, Valid acc 0.595750
Epoch 760 : Train Loss 5.205242 , Train acc 0.605036, Valid acc 0.595500
Epoch 765 : Train Loss 5.205052 , Train acc 0.604964, Valid acc 0.595750
Epoch 770 : Train Loss 5.204706 , Train acc 0.605571, Valid acc 0.595500
Epoch 775 : Train Loss 5.204387 , Train acc 0.605536, Valid acc 0.596000
Epoch 780 : Train Loss 5.204132 , Train acc 0.605679, Valid acc 0.596250
Epoch 785 : Train Loss 5.203899 , Train acc 0.605821, Valid acc 0.596000
Epoch 790 : Train Loss 5.203579 , Train acc 0.605964, Valid acc 0.595750
Epoch 795 : Train Loss 5.203342 , Train acc 0.605821, Valid acc 0.595750
Epoch 800 : Train Loss 5.203066 , Train acc 0.606107, Valid acc 0.595750
Epoch 805 : Train Loss 5.202842 , Train acc 0.606536, Valid acc 0.596500
Epoch 810 : Train Loss 5.202607 , Train acc 0.606643, Valid acc 0.596500
Epoch 815 : Train Loss 5.202285 , Train acc 0.606464, Valid acc 0.596750
Epoch 820 : Train Loss 5.202034 , Train acc 0.606893, Valid acc 0.597000
Epoch 825 : Train Loss 5.201700 , Train acc 0.606393, Valid acc 0.596000
Epoch 830 : Train Loss 5.201355 , Train acc 0.606893, Valid acc 0.596000
Epoch 835 : Train Loss 5.201087 , Train acc 0.606607, Valid acc 0.595750
Epoch 840 : Train Loss 5.200813 , Train acc 0.606821, Valid acc 0.596000
Epoch 845 : Train Loss 5.200555 , Train acc 0.607071, Valid acc 0.596250
Epoch 850 : Train Loss 5.200315 , Train acc 0.607214, Valid acc 0.596250
Epoch 855 : Train Loss 5.200123 , Train acc 0.607286, Valid acc 0.596250
Epoch 860 : Train Loss 5.199831 , Train acc 0.607143, Valid acc 0.596250
Epoch 865 : Train Loss 5.199650 , Train acc 0.607357, Valid acc 0.596750
Epoch 870 : Train Loss 5.199394 , Train acc 0.607500, Valid acc 0.596500
Epoch 875 : Train Loss 5.199108 , Train acc 0.607393, Valid acc 0.596750
Epoch 880 : Train Loss 5.198857 , Train acc 0.607679, Valid acc 0.597000
Epoch 885 : Train Loss 5.198611 , Train acc 0.608143, Valid acc 0.598000
Epoch 890 : Train Loss 5.198416 , Train acc 0.608321, Valid acc 0.598500
Epoch 895 : Train Loss 5.198195 , Train acc 0.608321, Valid acc 0.597250
Epoch 900 : Train Loss 5.197966 , Train acc 0.608536, Valid acc 0.598250
Epoch 905 : Train Loss 5.197678 , Train acc 0.608607, Valid acc 0.598500
Epoch 910 : Train Loss 5.197469 , Train acc 0.608321, Valid acc 0.598250
Epoch 915 : Train Loss 5.197252 , Train acc 0.608857, Valid acc 0.599250
Epoch 920 : Train Loss 5.197015 , Train acc 0.608964, Valid acc 0.599000
Epoch 925 : Train Loss 5.196847 , Train acc 0.609107, Valid acc 0.599000
Epoch 930 : Train Loss 5.196620 , Train acc 0.609000, Valid acc 0.599000
Epoch 935 : Train Loss 5.196378 , Train acc 0.609107, Valid acc 0.599500
Epoch 940 : Train Loss 5.196216 , Train acc 0.609071, Valid acc 0.599500
Epoch 945 : Train Loss 5.196002 , Train acc 0.609393, Valid acc 0.600000
Epoch 950 : Train Loss 5.195880 , Train acc 0.609321, Valid acc 0.600250
Epoch 955 : Train Loss 5.195498 , Train acc 0.609250, Valid acc 0.600250
Epoch 960 : Train Loss 5.195315 , Train acc 0.609321, Valid acc 0.600250
Epoch 965 : Train Loss 5.195119 , Train acc 0.609536, Valid acc 0.600250
Epoch 970 : Train Loss 5.194913 , Train acc 0.609643, Valid acc 0.600500
Epoch 975 : Train Loss 5.194724 , Train acc 0.609714, Valid acc 0.600750
Epoch 980 : Train Loss 5.194675 , Train acc 0.609821, Valid acc 0.601500
Epoch 985 : Train Loss 5.194476 , Train acc 0.610071, Valid acc 0.601750
Epoch 990 : Train Loss 5.194372 , Train acc 0.610214, Valid acc 0.601500
Epoch 995 : Train Loss 5.194185 , Train acc 0.610393, Valid acc 0.602750
Epoch 1000 : Train Loss 5.194005 , Train acc 0.610500, Valid acc 0.602750
Epoch 1005 : Train Loss 5.193859 , Train acc 0.610464, Valid acc 0.603000
Epoch 1010 : Train Loss 5.193594 , Train acc 0.610607, Valid acc 0.603000
Epoch 1015 : Train Loss 5.193417 , Train acc 0.610714, Valid acc 0.603250
Epoch 1020 : Train Loss 5.193249 , Train acc 0.610750, Valid acc 0.603500
Epoch 1025 : Train Loss 5.193227 , Train acc 0.611179, Valid acc 0.603250
Epoch 1030 : Train Loss 5.192938 , Train acc 0.611179, Valid acc 0.603500
Epoch 1035 : Train Loss 5.192813 , Train acc 0.611036, Valid acc 0.603750
Epoch 1040 : Train Loss 5.192501 , Train acc 0.611250, Valid acc 0.604500
Epoch 1045 : Train Loss 5.192401 , Train acc 0.611036, Valid acc 0.604000
Epoch 1050 : Train Loss 5.192190 , Train acc 0.611036, Valid acc 0.603750
Epoch 1055 : Train Loss 5.192091 , Train acc 0.610929, Valid acc 0.603500
Epoch 1060 : Train Loss 5.191910 , Train acc 0.611143, Valid acc 0.604000
Epoch 1065 : Train Loss 5.191697 , Train acc 0.611536, Valid acc 0.604500
Epoch 1070 : Train Loss 5.191506 , Train acc 0.611143, Valid acc 0.605000
Epoch 1075 : Train Loss 5.191372 , Train acc 0.611500, Valid acc 0.605500
Epoch 1080 : Train Loss 5.191191 , Train acc 0.611607, Valid acc 0.606000
Epoch 1085 : Train Loss 5.191117 , Train acc 0.611750, Valid acc 0.606000
Epoch 1090 : Train Loss 5.190899 , Train acc 0.611893, Valid acc 0.606250
Epoch 1095 : Train Loss 5.190902 , Train acc 0.612036, Valid acc 0.606250
Epoch 1100 : Train Loss 5.190628 , Train acc 0.611857, Valid acc 0.605750
Epoch 1105 : Train Loss 5.190622 , Train acc 0.611857, Valid acc 0.605750
Epoch 1110 : Train Loss 5.190392 , Train acc 0.612107, Valid acc 0.606250
Epoch 1115 : Train Loss 5.190271 , Train acc 0.612357, Valid acc 0.605750
Epoch 1120 : Train Loss 5.190031 , Train acc 0.612357, Valid acc 0.605750
Epoch 1125 : Train Loss 5.190030 , Train acc 0.612679, Valid acc 0.606000
Epoch 1130 : Train Loss 5.189841 , Train acc 0.612500, Valid acc 0.605750
Epoch 1135 : Train Loss 5.189588 , Train acc 0.612964, Valid acc 0.604750
Epoch 1140 : Train Loss 5.189399 , Train acc 0.613000, Valid acc 0.604750
Epoch 1145 : Train Loss 5.189289 , Train acc 0.613071, Valid acc 0.604750
Epoch 1150 : Train Loss 5.189106 , Train acc 0.613000, Valid acc 0.605000
Epoch 1155 : Train Loss 5.189085 , Train acc 0.613107, Valid acc 0.605000
Epoch 1160 : Train Loss 5.188893 , Train acc 0.613214, Valid acc 0.605000
Epoch 1165 : Train Loss 5.188735 , Train acc 0.613179, Valid acc 0.605000
Epoch 1170 : Train Loss 5.188584 , Train acc 0.613286, Valid acc 0.605000
Epoch 1175 : Train Loss 5.188426 , Train acc 0.613179, Valid acc 0.605250
Epoch 1180 : Train Loss 5.188297 , Train acc 0.613214, Valid acc 0.605000
Epoch 1185 : Train Loss 5.188183 , Train acc 0.613179, Valid acc 0.605250
Epoch 1190 : Train Loss 5.187949 , Train acc 0.613286, Valid acc 0.605000
Epoch 1195 : Train Loss 5.187809 , Train acc 0.613250, Valid acc 0.605000
Epoch 1200 : Train Loss 5.187773 , Train acc 0.613321, Valid acc 0.605000
Epoch 1205 : Train Loss 5.187574 , Train acc 0.613536, Valid acc 0.605000
Epoch 1210 : Train Loss 5.187450 , Train acc 0.613286, Valid acc 0.605000
Epoch 1215 : Train Loss 5.187293 , Train acc 0.613429, Valid acc 0.605000
Epoch 1220 : Train Loss 5.187047 , Train acc 0.613464, Valid acc 0.605000
Epoch 1225 : Train Loss 5.186977 , Train acc 0.613357, Valid acc 0.605750
Epoch 1230 : Train Loss 5.186859 , Train acc 0.613714, Valid acc 0.604000
Epoch 1235 : Train Loss 5.186757 , Train acc 0.613821, Valid acc 0.603500
Epoch 1240 : Train Loss 5.186499 , Train acc 0.613464, Valid acc 0.605000
Epoch 1245 : Train Loss 5.186373 , Train acc 0.613357, Valid acc 0.605500
Epoch 1250 : Train Loss 5.186255 , Train acc 0.613321, Valid acc 0.605000
Epoch 1255 : Train Loss 5.186203 , Train acc 0.613321, Valid acc 0.605250
Epoch 1260 : Train Loss 5.186083 , Train acc 0.613821, Valid acc 0.605500
Epoch 1265 : Train Loss 5.185976 , Train acc 0.614286, Valid acc 0.605250
Epoch 1270 : Train Loss 5.185878 , Train acc 0.614286, Valid acc 0.605250
Epoch 1275 : Train Loss 5.185721 , Train acc 0.613821, Valid acc 0.604750
Epoch 1280 : Train Loss 5.185622 , Train acc 0.614036, Valid acc 0.605000
Epoch 1285 : Train Loss 5.185475 , Train acc 0.613964, Valid acc 0.604500
Epoch 1290 : Train Loss 5.185362 , Train acc 0.613929, Valid acc 0.604500
Epoch 1295 : Train Loss 5.185179 , Train acc 0.614500, Valid acc 0.605250
Epoch 1300 : Train Loss 5.185078 , Train acc 0.614429, Valid acc 0.605000
Epoch 1305 : Train Loss 5.184937 , Train acc 0.614571, Valid acc 0.605250
Epoch 1310 : Train Loss 5.184806 , Train acc 0.614786, Valid acc 0.605250
Epoch 1315 : Train Loss 5.184649 , Train acc 0.614821, Valid acc 0.605250
Epoch 1320 : Train Loss 5.184596 , Train acc 0.614786, Valid acc 0.605250
Epoch 1325 : Train Loss 5.184477 , Train acc 0.614857, Valid acc 0.605500
Epoch 1330 : Train Loss 5.184362 , Train acc 0.614786, Valid acc 0.605500
Epoch 1335 : Train Loss 5.184246 , Train acc 0.614893, Valid acc 0.605750
Epoch 1340 : Train Loss 5.184113 , Train acc 0.614964, Valid acc 0.606250
Epoch 1345 : Train Loss 5.184021 , Train acc 0.615036, Valid acc 0.606250
Epoch 1350 : Train Loss 5.183879 , Train acc 0.614964, Valid acc 0.606000
Epoch 1355 : Train Loss 5.183758 , Train acc 0.614964, Valid acc 0.606000
Epoch 1360 : Train Loss 5.183688 , Train acc 0.615036, Valid acc 0.606250
Epoch 1365 : Train Loss 5.183280 , Train acc 0.615107, Valid acc 0.606250
Epoch 1370 : Train Loss 5.183276 , Train acc 0.615071, Valid acc 0.606500
Epoch 1375 : Train Loss 5.183208 , Train acc 0.615000, Valid acc 0.606250
Epoch 1380 : Train Loss 5.183071 , Train acc 0.615036, Valid acc 0.606750
Epoch 1385 : Train Loss 5.182836 , Train acc 0.615071, Valid acc 0.606750
Epoch 1390 : Train Loss 5.182764 , Train acc 0.615071, Valid acc 0.606750
Epoch 1395 : Train Loss 5.182652 , Train acc 0.615107, Valid acc 0.606750
Epoch 1400 : Train Loss 5.182515 , Train acc 0.615321, Valid acc 0.606750
Epoch 1405 : Train Loss 5.182395 , Train acc 0.615250, Valid acc 0.606750
Epoch 1410 : Train Loss 5.182326 , Train acc 0.615179, Valid acc 0.606750
Epoch 1415 : Train Loss 5.182190 , Train acc 0.615464, Valid acc 0.606750
Epoch 1420 : Train Loss 5.181975 , Train acc 0.615464, Valid acc 0.606750
Epoch 1425 : Train Loss 5.182021 , Train acc 0.615536, Valid acc 0.607000
Epoch 1430 : Train Loss 5.181759 , Train acc 0.615607, Valid acc 0.606750
Epoch 1435 : Train Loss 5.181647 , Train acc 0.615714, Valid acc 0.607250
Epoch 1440 : Train Loss 5.181530 , Train acc 0.615786, Valid acc 0.607000
Epoch 1445 : Train Loss 5.181348 , Train acc 0.615964, Valid acc 0.607000
Epoch 1450 : Train Loss 5.181204 , Train acc 0.615964, Valid acc 0.607250
Epoch 1455 : Train Loss 5.181036 , Train acc 0.615964, Valid acc 0.607250
Epoch 1460 : Train Loss 5.180771 , Train acc 0.615679, Valid acc 0.607000
Epoch 1465 : Train Loss 5.180843 , Train acc 0.615571, Valid acc 0.606750
Epoch 1470 : Train Loss 5.180545 , Train acc 0.615821, Valid acc 0.606250
Epoch 1475 : Train Loss 5.180409 , Train acc 0.616036, Valid acc 0.606500
Epoch 1480 : Train Loss 5.180157 , Train acc 0.615929, Valid acc 0.607000
Epoch 1485 : Train Loss 5.180065 , Train acc 0.615679, Valid acc 0.607250
Epoch 1490 : Train Loss 5.179899 , Train acc 0.615821, Valid acc 0.607000
Epoch 1495 : Train Loss 5.179850 , Train acc 0.615714, Valid acc 0.607000
Epoch 1500 : Train Loss 5.179748 , Train acc 0.615929, Valid acc 0.606500
Epoch 1505 : Train Loss 5.179687 , Train acc 0.615607, Valid acc 0.606000
Epoch 1510 : Train Loss 5.179465 , Train acc 0.615821, Valid acc 0.606500
Epoch 1515 : Train Loss 5.179198 , Train acc 0.615571, Valid acc 0.606500
Epoch 1520 : Train Loss 5.179429 , Train acc 0.615821, Valid acc 0.606500
Epoch 1525 : Train Loss 5.179019 , Train acc 0.616071, Valid acc 0.606750
Epoch 1530 : Train Loss 5.178964 , Train acc 0.616179, Valid acc 0.606750
Epoch 1535 : Train Loss 5.178869 , Train acc 0.616214, Valid acc 0.607250
Epoch 1540 : Train Loss 5.178818 , Train acc 0.616250, Valid acc 0.607250
Epoch 1545 : Train Loss 5.178882 , Train acc 0.616179, Valid acc 0.607250
Epoch 1550 : Train Loss 5.178680 , Train acc 0.616000, Valid acc 0.607250
Epoch 1555 : Train Loss 5.178528 , Train acc 0.616143, Valid acc 0.607500
Epoch 1560 : Train Loss 5.178552 , Train acc 0.616107, Valid acc 0.607000
Epoch 1565 : Train Loss 5.178182 , Train acc 0.616107, Valid acc 0.606500
Epoch 1570 : Train Loss 5.178223 , Train acc 0.616107, Valid acc 0.607000
Epoch 1575 : Train Loss 5.177943 , Train acc 0.616107, Valid acc 0.606250
Epoch 1580 : Train Loss 5.177990 , Train acc 0.616286, Valid acc 0.607250
Epoch 1585 : Train Loss 5.177977 , Train acc 0.616250, Valid acc 0.606500
Epoch 1590 : Train Loss 5.177816 , Train acc 0.616393, Valid acc 0.606250
Epoch 1595 : Train Loss 5.177885 , Train acc 0.616107, Valid acc 0.606500
Epoch 1600 : Train Loss 5.177515 , Train acc 0.615964, Valid acc 0.605000
Epoch 1605 : Train Loss 5.177567 , Train acc 0.616071, Valid acc 0.605500
Epoch 1610 : Train Loss 5.177557 , Train acc 0.616250, Valid acc 0.606250
Epoch 1615 : Train Loss 5.177373 , Train acc 0.616821, Valid acc 0.607000
Epoch 1620 : Train Loss 5.177104 , Train acc 0.616821, Valid acc 0.607250
Epoch 1625 : Train Loss 5.177163 , Train acc 0.616321, Valid acc 0.606000
Epoch 1630 : Train Loss 5.177333 , Train acc 0.616571, Valid acc 0.607250
Epoch 1635 : Train Loss 5.177127 , Train acc 0.616821, Valid acc 0.606750
Epoch 1640 : Train Loss 5.176983 , Train acc 0.616714, Valid acc 0.606000
Epoch 1645 : Train Loss 5.177127 , Train acc 0.616893, Valid acc 0.606750
Epoch 1650 : Train Loss 5.176774 , Train acc 0.616893, Valid acc 0.606750
Epoch 1655 : Train Loss 5.176810 , Train acc 0.616750, Valid acc 0.605750
Epoch 1660 : Train Loss 5.176744 , Train acc 0.616607, Valid acc 0.606250
Epoch 1665 : Train Loss 5.176578 , Train acc 0.616929, Valid acc 0.606750
Epoch 1670 : Train Loss 5.176560 , Train acc 0.616857, Valid acc 0.606500
Epoch 1675 : Train Loss 5.176457 , Train acc 0.616750, Valid acc 0.605500
Epoch 1680 : Train Loss 5.176278 , Train acc 0.616786, Valid acc 0.606750
Epoch 1685 : Train Loss 5.176091 , Train acc 0.616607, Valid acc 0.606250
Epoch 1690 : Train Loss 5.176102 , Train acc 0.616750, Valid acc 0.606000
Epoch 1695 : Train Loss 5.175920 , Train acc 0.616893, Valid acc 0.606500
Epoch 1700 : Train Loss 5.175993 , Train acc 0.616929, Valid acc 0.606750
Epoch 1705 : Train Loss 5.175844 , Train acc 0.616857, Valid acc 0.606500
Epoch 1710 : Train Loss 5.175743 , Train acc 0.617500, Valid acc 0.607000
Epoch 1715 : Train Loss 5.175597 , Train acc 0.617500, Valid acc 0.607250
Epoch 1720 : Train Loss 5.175501 , Train acc 0.617500, Valid acc 0.606750
Epoch 1725 : Train Loss 5.175405 , Train acc 0.617286, Valid acc 0.606750
Epoch 1730 : Train Loss 5.175244 , Train acc 0.617214, Valid acc 0.607000
Epoch 1735 : Train Loss 5.175086 , Train acc 0.617214, Valid acc 0.606500
Epoch 1740 : Train Loss 5.175101 , Train acc 0.617071, Valid acc 0.605750
Epoch 1745 : Train Loss 5.174976 , Train acc 0.617036, Valid acc 0.606000
Epoch 1750 : Train Loss 5.174847 , Train acc 0.617107, Valid acc 0.605750
Epoch 1755 : Train Loss 5.174720 , Train acc 0.617107, Valid acc 0.606000
Epoch 1760 : Train Loss 5.174714 , Train acc 0.617250, Valid acc 0.604750
Epoch 1765 : Train Loss 5.174414 , Train acc 0.617036, Valid acc 0.604500
Epoch 1770 : Train Loss 5.174249 , Train acc 0.617143, Valid acc 0.604750
Epoch 1775 : Train Loss 5.174142 , Train acc 0.616857, Valid acc 0.604000
Epoch 1780 : Train Loss 5.173979 , Train acc 0.616750, Valid acc 0.604000
Epoch 1785 : Train Loss 5.173831 , Train acc 0.616964, Valid acc 0.604250
Epoch 1790 : Train Loss 5.173629 , Train acc 0.616857, Valid acc 0.604000
Epoch 1795 : Train Loss 5.173580 , Train acc 0.617143, Valid acc 0.604500
Epoch 1800 : Train Loss 5.173276 , Train acc 0.616893, Valid acc 0.604000
Epoch 1805 : Train Loss 5.173145 , Train acc 0.616571, Valid acc 0.603500
Epoch 1810 : Train Loss 5.172847 , Train acc 0.616643, Valid acc 0.603500
Epoch 1815 : Train Loss 5.172701 , Train acc 0.616786, Valid acc 0.603500
Epoch 1820 : Train Loss 5.172447 , Train acc 0.616607, Valid acc 0.603250
Epoch 1825 : Train Loss 5.172190 , Train acc 0.616286, Valid acc 0.603000
Epoch 1830 : Train Loss 5.172128 , Train acc 0.616286, Valid acc 0.602500
Epoch 1835 : Train Loss 5.171848 , Train acc 0.616321, Valid acc 0.602750
Epoch 1840 : Train Loss 5.171717 , Train acc 0.616179, Valid acc 0.602500
Epoch 1845 : Train Loss 5.171522 , Train acc 0.616000, Valid acc 0.602750
Epoch 1850 : Train Loss 5.171418 , Train acc 0.616000, Valid acc 0.602750
